mol_id,smiles,pIC50
CHEMBL460702,CCOC1=C(C(=O)Nc2ccc(Oc3ccnc(N)c3Cl)c(F)c2)C(=O)N(C=C1)c4ccc(F)cc4,8.41
CHEMBL1822792,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5,9.4
CHEMBL3287313,COc1cccc(NC(=O)C2(CC2)C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(=O)(=O)C)c5)n4)c(F)c3)c1,6.17
CHEMBL3263970,CNC(=O)c1ccccc1Nc2nc(Nc3ccc4CCN(C)CC(c5ccccc5)c4c3)ncc2Cl,7.68
CHEMBL3938140,CC1=C(C#N)C(C(=C(N1)C(F)(F)F)C#N)c2ccc3[nH]nc(C)c3c2,9.0
CHEMBL3947404,CCC(F)(F)C1=C(C#N)C(C(=C(C)N1)C#N)c2ccc3[nH]nc(C)c3c2,8.52
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,8.94
CHEMBL3703998,Cn1cc(cn1)c2cc(F)c3nnc(Sc4ccc5ncc(NC6COC6)cc5c4)n3c2,8.1
CHEMBL3357465,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)Cc4occc4)c3)ncc2Cl,6.2
CHEMBL3360676,CN1CCC(CN2C(=O)Nc3c2nc(Oc4ccc(NC(=O)C5=CC=CN(C5=O)c6ccc(F)cc6)cc4F)c7cccnc37)CC1,5.54
CHEMBL3775533,Fc1cc(NC(=O)c2nccc(n2)c3cccc(Cl)c3)ccc1Oc4ccnc5[nH]ccc45,5.66
CHEMBL3774870,Fc1ccccc1n2nnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3)c2C(F)(F)F,7.97
CHEMBL4104011,Nc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4cccc(F)c4)cc2F)n1,5.67
CHEMBL4096249,Nc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(Cl)cc4)cc2F)n1,6.34
CHEMBL4096166,Nc1cc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4cccc(F)c4)cc2F)ncn1,5.64
CHEMBL4088444,Nc1cc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(Cl)cc4)cc2F)ncn1,6.56
CHEMBL4075470,CC1=CC(=O)N(N=C1C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)cc2)c5ccccc5,7.74
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,7.05
CHEMBL3920222,CN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)cc2)c5ccccc5,7.89
CHEMBL2442113,CC(Sc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCOCC3)c4c(Cl)ccc(F)c4Cl,7.34
CHEMBL2419662,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccccc4)cc3F)ccnc2cc1OCCCN5CCCC5,7.5
CHEMBL4086090,Cc1ccc(NC(=O)C2(CC2)C(=O)Nc3ccc(Oc4ccnc(N)n4)c(F)c3)cc1,6.34
CHEMBL2324116,CC(C(=O)N)c1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,7.16
CHEMBL2442115,CC(C)N1CCN(CC1)C(=O)c2ccc(cc2)c3cnc(N)c(SC(C)c4c(Cl)ccc(F)c4Cl)c3,6.62
CHEMBL3608551,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5c7cccnc7)cc4F)c3s2,8.0
CHEMBL3360188,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4nc5N(CCN6CCNCC6)C(=O)Nc5c7ncccc47)c(F)c3)C2=O,5.7
CHEMBL3785213,COc1ccc2c(OCCN3C(=O)Oc4cc(N)ccc34)ccnc2c1,8.01
CHEMBL3357440,CNC(=O)[C@H]1[C@H]2C[C@H](C=C2)[C@H]1Nc3nc(Nc4cccc(NC(=O)CN)c4)ncc3Cl,7.47
CHEMBL3357454,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4C[C@@H](C)O[C@@H](C)C4)c3)ncc2Cl,6.83
CHEMBL3357455,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CCNCC4)c3)ncc2Cl,7.5
CHEMBL3357462,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CC5CC4CC5O)c3)ncc2Cl,6.95
CHEMBL3828522,CC(=CCC\C(=C\C[C@@H]1C[C@@]2(CC=C(C)C)C(=O)C3=C(OC4C=C(O)C(=O)C=C4C3=O)[C@](CC=C(C)C)(C2=O)[C@@]1(C)CCC=C(C)C)\C)C,5.17
CHEMBL3674501,CN(\N=C(/C)\c1ccc2ncc(C(O)c3c(F)cc4ncccc4c3F)n2n1)C(=O)N,7.62
CHEMBL3674511,C\C(=N/NC(=O)CN1CCOCC1)\c2ccc3nnc(n3n2)C(F)(F)c4ccc5ncccc5c4,6.65
CHEMBL3674528,C\C(=N/NC(=O)CN1CCOCC1)\c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,7.7
CHEMBL3674494,C\C(=N/NC(=O)N)\c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,8.7
CHEMBL3674498,C\C(=N/NC(=O)N)\c1ccc2ncc(C(O)c3ccc4ncccc4c3)n2n1,8.05
CHEMBL3674523,CN(\N=C(/C)\c1ccc2nnc(n2n1)C(C)(C)c3ccc4ncccc4c3)C(=O)N,5.53
CHEMBL2133806,Cn1cc(cn1)c2ccc3nnc(n3n2)C(F)(F)c4ccc5ncccc5c4,8.52
CHEMBL3287596,COc1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)n2)cc1,7.28
CHEMBL3651395,C\C(=N/OCCO)\c1ccc2nnc(Cc3c(F)cc4ncccc4c3F)n2n1,8.33
CHEMBL3651420,C[C@H](c1cc2cccnc2cc1F)c3cnc4ccc(nn34)\C(=N\OCCO)\C,6.93
CHEMBL3810279,O=C(C1CCCCC1)N2CCN(CC2)c3nnc4nncn4n3,5.1
CHEMBL3608550,COc1cccc(c1)c2c(cnn2c3ccccc3)C(=O)Nc4ccc(Oc5ccnc6cc(sc56)c7cn(C)cn7)c(F)c4,6.52
CHEMBL4076438,CC(c1c(F)cc2ncc(cc2c1F)c3cnn(C)c3)n4nnc5ncc(nc45)c6ccncc6,9.3
CHEMBL4083235,CC(c1cc2cc(cnc2cc1F)c3cnn(C)c3)n4nnc5ncc(nc45)c6cnn(C)c6,9.15
CHEMBL3334556,OCCn1cc(cn1)c2cnc3nnn(Cc4c[nH]c5ncccc45)c3n2,8.3
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,6.99
CHEMBL3221111,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc(c4)C#N)c3c2)C(F)(F)F,7.63
CHEMBL3822765,COc1cc(\C=C\C(=O)OCc2ccc(O)cc2)cc(OC)c1O,5.08
CHEMBL3651421,C[C@@H](c1cnc2ccc(nn12)\C(=N\OCCO)\C)c3c(F)cc4ncccc4c3F,7.0
CHEMBL518060,CC(C)C\C=C\[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)C(=O)CC[C@]12C,4.32
CHEMBL1927769,Cc1cc(C)cc(CC(=O)N[C@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4cn5c6ccccc6sc5n4)c1,6.25
CHEMBL3786136,COCCOc1ccc2c(OCCN3C(=O)Oc4cc(C)ccc34)ccnc2c1,8.46
CHEMBL3608549,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5c7ccccn7)cc4F)c3s2,5.91
CHEMBL3608547,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5c7ccccc7F)cc4F)c3s2,5.96
CHEMBL3608545,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cn(nc5c6ccccc6)c7ccccc7)cc4F)c3s2,5.68
CHEMBL3608544,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5c7ccccc7)cc4F)c3s2,6.13
CHEMBL3648228,C\C(=N/OCCO)\c1ccc2ncc(Cc3c(F)cc4ncccc4c3F)n2n1,8.17
CHEMBL3819608,Cn1cc(cn1)c2cc(F)c3nnc(Sc4ccc5ncc6N(CCOc6c5c4)C(=O)C7CC7)n3c2,7.37
CHEMBL3703577,CC1=C(C#N)C(C(=C(N1)c2ccc(F)cc2)[N+]#[C-])c3ccc4[nH]nc(C)c4c3,7.82
CHEMBL3582283,Fc1cc(cn2c(Cc3ccc4ncccc4c3)cnc12)c5ccc(nc5)C#N,8.25
CHEMBL2431828,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5ccccc5C#N,8.3
CHEMBL3593886,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(F)c(F)c5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.24
CHEMBL3593885,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(F)c(F)c5)cc3F)ccnc2cc1OCCCN6CCC(C)CC6,8.13
CHEMBL3593883,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(Br)cc5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,7.88
CHEMBL3594104,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccccc5Cl)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.54
CHEMBL3593888,COc1cc2c(Oc3ccc(NC(=O)C4=C(C)N(C(=O)N4C)c5ccc(F)c(Cl)c5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.29
CHEMBL2401831,CNC(=O)N1CCC(=CC1)c2coc3c(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)ncc23,6.55
CHEMBL2401824,C[C@@H](Oc1c(N)ncc2c(coc12)c3ccncc3)c4c(Cl)ccc(F)c4Cl,6.58
CHEMBL2431840,N#Cc1ccc(cc1)c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2,7.36
CHEMBL3651392,C\C(=N/OCc1ccccc1)\c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2,6.36
CHEMBL3764158,COc1cc2c(Oc3ccc(NC(=S)N\N=C\c4ccccc4)cc3F)ccnc2cc1OCCCN5CCCCC5,8.05
CHEMBL3651413,CC(N=O)c1cnc2nnn(C(C)c3c(F)cc4ncccc4c3F)c2n1,7.77
CHEMBL3674479,CC\N=N\C(C)c1ccc2ncc(Cc3cc4cccnc4cc3F)n2n1,7.75
CHEMBL505896,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,8.05
CHEMBL1803005,CS(=O)(=O)Nc1ccc2CCc3ncc(cc3C(=O)c2c1)c4ccccc4,5.64
CHEMBL2401813,C[C@@H](Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5c(Cl)ccc(F)c5Cl,6.39
CHEMBL2401811,CC(Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5c(Br)ccc(F)c5Cl,7.05
CHEMBL2401828,C[C@@H](Oc1c(N)ncc2c(coc12)C3=CCN(CC3)C(=O)C)c4c(Cl)ccc(F)c4Cl,6.5
CHEMBL2032031,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(O)CN)N(C4=O)c5ccccc5)cc3F)ccnc2c1,7.2
CHEMBL3785094,COCCOc1cnc2C=CN([C@H](C)c3nnc4ccc(cn34)c5onc(C)c5)C(=O)c2c1,8.7
CHEMBL3780761,COc1cc2c(Oc3ccc(NC(=O)C4=C(Cl)c5ccccc5N(C4=O)c6ccc(F)cc6)cc3F)ccnc2cc1OCCCN7CCOCC7,8.27
CHEMBL3785199,COCCOc1cnc2C=CN([C@H](C)c3nnc4c(F)cc(cn34)c5onc(C)c5)C(=O)c2c1,8.15
CHEMBL3787109,C[C@@H](N1C=Cc2ncccc2C1=O)c3nnc4c(F)cc(cn34)c5cnn(C)c5,8.1
CHEMBL3781197,COc1cc2c(Oc3ccc(NC(=O)C4=C(Cl)c5ccccc5N(C4=O)c6ccc(F)cc6)cc3F)ccnc2cc1OCCCN7CCCCC7,7.91
CHEMBL3785374,COc1cnc2C=CN([C@H](C)c3nnc4ccc(cn34)c5cnn(C)c5)C(=O)c2c1,7.96
CHEMBL3822800,COc1cc(CCOC(=O)\C=C\c2cc(OC)c(O)c(OC)c2)ccc1O,6.0
CHEMBL3774523,Cc1c(nnn1c2ccc(F)cc2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,7.89
CHEMBL3786005,COCCOc1cnc2C=CN([C@H](C)c3nnc4ccc(cn34)c5cnn(C)c5)C(=O)c2c1,8.1
CHEMBL1939494,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@H](CC4(C)C)NC(=O)OC)c3)ncc2Cl,7.62
CHEMBL1939485,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)C(CC4(C)C)NC(=O)OC)c3)ncc2Cl.OC(=O)C(F)(F)F,7.7
CHEMBL1939488,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@@H](CC4(C)C)NC(=O)COC)c3)ncc2Cl,7.47
CHEMBL3116244,COc1cc2c(Oc3ccc(N\C=C\4/C(=O)NC(=O)N(C4=O)c5c(C)cccc5C)cc3F)ccnc2cc1OCCCN6CCC(C)CC6,8.55
CHEMBL3116243,COc1cc2c(Oc3ccc(N\C=C\4/C(=O)NC(=O)N(C4=O)c5ccc(C)cc5)cc3F)ccnc2cc1OCCCN6CCC(C)CC6,8.79
CHEMBL3116242,COc1cc2c(Oc3ccc(N\C=C\4/C(=O)NC(=O)N(C4=O)c5ccccc5)cc3F)ccnc2cc1OCCCN6CCC(C)CC6,8.42
CHEMBL3764241,COc1ccc(\C=N\NC(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCCCC5)c(OC)cc34)c(F)c2)cc1,7.87
CHEMBL3752217,Cc1ccc(cc1)c2ccnc(c2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,5.28
CHEMBL3414915,COc1cnc2ccc(cc2c1)C(F)(F)c3nnc4c(F)cc(cn34)c5cnn(C)c5,7.89
CHEMBL3639470,CCO\N=C(/C)\c1ccc2ncc(Cc3ccc4ncccc4c3)n2n1,7.14
CHEMBL3648227,CO\N=C(/C)\c1ccc2ncc(Cc3c(F)cc4ncccc4c3F)n2n1,8.74
CHEMBL3648233,CC(c1ccc2c(cnn2C)c1)c3cnc4ccc(nn34)\C(=N\OCCO)\C,7.26
CHEMBL3648235,CO\N=C(/C)\c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,8.14
CHEMBL3648236,C\C(=N/OC(C)(C)CO)\c1cnc2nnn(Cc3cc4cccnc4cc3F)c2n1,7.34
CHEMBL1779086,Cc1ccc(NC(=O)CN2C(=O)\C(=N/NC(=O)c3cc(Br)ccc3O)\c4ccccc24)cc1,5.09
CHEMBL1779087,Cc1ccc(NC(=O)CN2C(=O)\C(=N/NC(=O)c3ccc(N)cc3)\c4ccccc24)cc1,4.8
CHEMBL3263960,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(c4)c5cocc5)cc3F)ccnc2cc1OCCCN6CCOCC6,6.01
CHEMBL3260961,Nc1nccc(Oc2ccc(NC(=O)C3(Cl)CCCN(C3=O)c4ccc(F)cc4)cc2F)c1Cl,7.09
CHEMBL1779078,CN1C(=O)\C(=N/NC(=O)c2ccc(cc2)[N+](=O)[O-])\c3ccccc13,4.91
CHEMBL1766507,CN1CCN(CC1)c2cnc3cccc(OCc4cccc(c4)[N+](=O)[O-])c3c2,6.85
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,9.4
CHEMBL3703971,C[C@@H]1CN(CCO1)c2cnc3ccc(Sc4nnc5ccc(cn45)c6cnn(C)c6)cc3c2,8.4
CHEMBL3703947,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc(cc5c4)N6CCCC(N)C6)n3c2,8.52
CHEMBL3703949,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc(cc5c4)N6CC7(COC7)C6)n3c2,8.4
CHEMBL3704023,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc(cc5c4)N6CCCN(CC6)C(=O)OC(C)(C)C)n3c2,7.32
CHEMBL3703961,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc(cc5c4)N6CCNCC6)n3c2,8.52
CHEMBL3417485,CN1CCN(CCOc2cnc(nc2)c3cccc(CN4N=C(C=CC4=O)n5ccc6ccc(F)cc56)c3)CC1,8.77
CHEMBL3674483,C\C(=N/NC(=O)Nc1ccccc1)\c2ccc3ncc(Cc4cc5cccnc5cc4F)n3n2,7.08
CHEMBL3674484,C\C(=N/NC(=O)Nc1ccc(Cl)cc1)\c2ccc3ncc(Cc4cc5cccnc5cc4F)n3n2,5.61
CHEMBL3674489,CC(\N=N\c1oc2ccccc2n1)c3ccc4ncc(Cc5cc6cccnc6cc5F)n4n3,6.23
CHEMBL50,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,6.24
CHEMBL2032015,COc1ccc2c(Oc3ccc(NC(=O)C4=C(N(C)N(C4=O)c5ccccc5)c6ccccn6)nc3)ccnc2c1,7.67
CHEMBL4074262,CC(c1cc2cc(cnc2cc1F)c3cnn(C)c3)n4nnc5ncc(nc45)c6cnn(CCO)c6,9.17
CHEMBL2170816,Cn1cc(cn1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,8.3
CHEMBL2431841,Cn1cc(cn1)c2ccc3nnc(Cc4ccc5ncccc5c4)n3n2,6.68
CHEMBL2312290,COc1ccc(CCNc2ncc(C(=O)NCCCN3CCCC3=O)c(NC4CCCC4)n2)cc1OC,4.99
CHEMBL3651429,C\C(=N/OCC(O)CO)\c1ccc2nnc(Cc3ccc4ncccc4c3)n2n1,6.92
CHEMBL3651393,CC(c1cnc2ccc(nn12)\C(=N\OCCO)\C)c3c(F)cc4c(cnn4C)c3F,6.34
CHEMBL3651408,C\C(=N/OCCO)\c1cnc2ccc(Cn3nnc4ncc(nc34)\C(=N\OCCO)\C)cc2c1,8.1
CHEMBL3651409,CC(c1nnc2ccc(nn12)\C(=N\OCC(=O)O)\C)c3c(F)cc4ncccc4c3F,7.89
CHEMBL3651410,C\C(=N/OC(C)(C)CO)\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,6.9
CHEMBL3680045,CC1=NC2=C(C(C1[N+]#[C-])c3oc4ccnc(NC(=O)c5ccccc5)c4c3)C(=O)OC2,6.85
CHEMBL2032021,CCN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c5ccccc5,6.97
CHEMBL3966180,Cn1cc(cn1)c2cnc3nnn(CC4CN(CCO4)c5ncc(cn5)c6cnn(c6)C7CCNCC7)c3n2,7.96
CHEMBL2323775,Cn1cc(cn1)c2cnc3C=Cc4ccc(CS(=O)(=O)NCc5ccccn5)cc4C(=O)c3c2,7.54
CHEMBL2031893,COc1cc2nccc(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)c2cc1OC,7.7
CHEMBL2032022,CCCN1N(C(=O)C(=C1C)C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c5ccccc5,7.16
CHEMBL3938140,CC1=C(C#N)C(C(=C(N1)C(F)(F)F)C#N)c2ccc3[nH]nc(C)c3c2,7.92
CHEMBL2032286,Nc1ncc(cc1c2oc3cc(NC(=O)Nc4ccccc4)ccc3n2)c5cnn(c5)C6CCNCC6,6.89
CHEMBL2032285,Nc1ccc2nc(oc2c1)c3cc(cnc3N)c4cnn(c4)C5CCNCC5.OC(=O)C(F)(F)F,7.85
CHEMBL2032159,CC(=O)Nc1ccc2oc(nc2c1)c3cc(cnc3N)c4cnn(c4)C5CCNCC5.OC(=O)C(F)(F)F,6.27
CHEMBL2032298,Cn1cc(cn1)c2cnc(N)c(c2)c3oc4c(cccc4n3)c5ccccn5.OC(=O)C(F)(F)F,7.85
CHEMBL2071450,CC(NC(=O)c1cc(cnc1N)c2cnn(c2)C3CCOCC3)c4c(Cl)ccc(F)c4Cl,7.0
CHEMBL2323769,Cn1cc(cn1)c2cnc3C=Cc4ccc(CS(=O)(=O)NCc5ccccc5Cl)cc4C(=O)c3c2,8.3
CHEMBL2323780,Cn1cc(cn1)c2cnc3C=Cc4ccc(CS(=O)(=O)CCc5ccccn5)cc4C(=O)c3c2,6.72
CHEMBL2323781,CN(c1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4)S(=O)(=O)NCc5ccccn5,8.0
CHEMBL3414740,Fc1cc(cn2c(nnc12)C(F)(F)c3ccc4ncccc4c3)c5cnn(c5)C6CC6,7.6
CHEMBL3414928,COc1cnc2ccc(cc2c1)C3(CC3)c4nnc5c(F)cc(cn45)c6onc(C)c6,7.03
CHEMBL3343398,COc1cc2c(Oc3ccc(NC(=O)c4nnn(c5ccccc5C(F)(F)F)c4C(F)(F)F)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.29
CHEMBL3931177,Cc1nc(NC(=O)N2CCN(C3CCCC3)C2=O)ccc1Oc4ccnc(c4)c5cnn(C)c5,6.05
CHEMBL456722,CN(C)c1cnc2cc(cc(c3ccccc3)c2n1)C(F)(F)F,5.28
CHEMBL456720,CN1CCN(CC1)c2cnc3cc(cc(c4ccccc4)c3c2)C(F)(F)F,6.19
CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,9.4
CHEMBL2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3)c2cc1OC,8.89
CHEMBL3582035,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)c5nnn(c6ccccc6)c5C(F)(F)F)cc4F)c3s2,6.17
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,6.72
CHEMBL3221134,[2H]C(Nc1cc(cc2ncc(cc12)N3CCN(CC([2H])([2H])O)CC3)C(F)(F)F)c4cccc(c4)[N+](=O)[O-],9.15
CHEMBL1779064,[O-][N+](=O)c1cc(ccc1Cl)c2oc(\C=N/n3cnnc3N\N=C\c4oc(cc4)c5ccc(Cl)c(c5)[N+](=O)[O-])cc2,5.48
CHEMBL2385174,COc1cc2c(Oc3ccc(NC(=O)C4=NN(c5ccccc5)c6ccccc6C4=O)cc3F)ccnc2cc1OCCCN7CCOCC7,8.44
CHEMBL3814773,Nc1ncnc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(F)cc4)cc2F)c1\C=N\OCC(O)CN5CCOCC5,6.01
CHEMBL3815128,CN(C)CCCO\N=C\c1c(N)ncnc1Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(F)cc4)cc2F,6.68
CHEMBL3906002,CN1CCN(Cc2ccc(cc2F)c3cnc(nc3)N4CCOC(Cn5nnc6ncc(nc56)c7ccc(F)c(c7)C#N)C4)CC1,8.7
CHEMBL3582299,Fc1cc(ccc1C(=O)NCCCN2CCCC2)c3cc(F)c4ncc(Cc5ccc6ncccc6c5)n4c3,8.47
CHEMBL3582297,Fc1cc(ccc1C(=O)NCCN2CCOCC2)c3cc(F)c4ncc(Cc5ccc6ncccc6c5)n4c3,8.7
CHEMBL3786574,Cc1ccc2N(CCOc3ccnc4cc(OCCCN5CCCC5)ccc34)C(=O)Oc2c1,8.23
CHEMBL3786924,COc1ccc2c(OCCN3C(=O)Oc4cc(C)ccc34)ccnc2c1,8.12
CHEMBL3394455,Nc1noc2cccc(c3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5F)cc3)c12,7.37
CHEMBL3335785,CN1CCN(CC1)c2ccc(cn2)c3cnc(nc3)N4CCO[C@H](CN5N=C(C=CC5=O)c6cccc(c6)C#N)C4,7.92
CHEMBL3263981,CCC(=O)N1CCc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC)n3)cc2C(C)C1,8.62
CHEMBL3764320,COc1ccc(\C=N\NC(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCCC5)c(OC)cc34)c(F)c2)cc1,7.14
CHEMBL3763970,COc1cc2c(Oc3ccc(\C=N\NC(=O)Nc4ccc(F)cc4Br)cc3F)ccnc2cc1OCCCN5CCCCC5,6.92
CHEMBL2435998,COc1cc2c(Oc3ccc(NC(=O)c4cc(ccn4)c5ccccc5)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.35
CHEMBL2401834,CC(Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5c(Cl)ccc(F)c5Cl,6.25
CHEMBL2401806,CC(Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5cc(F)ccc5Cl,6.54
CHEMBL2401826,C[C@@H](Oc1c(N)ncc2c(coc12)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,6.7
CHEMBL2401808,CC(Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5c(Cl)ccc(Cl)c5Cl,6.96
CHEMBL2401832,C[C@@H](Oc1c(N)ncc2c(coc12)C3=CCN(CC3)C(=O)N)c4c(Cl)ccc(F)c4Cl,7.38
CHEMBL1823258,CC(C(=O)N\N=C\1/C(=O)Nc2ccc(C(=O)O)c(Cl)c12)c3ccc(F)cc3,6.64
CHEMBL1823262,CC(C(=O)N\N=C\1/C(=O)N(CCN2CCCCC2)c3c(C)cc(CCN4CCCC4)c(C)c13)c5ccc(O)cc5,6.7
CHEMBL1823266,Cc1c(Br)ccc2NC(=O)\C(=N/NC(=O)Cc3ccc(O)cc3)\c12,7.8
CHEMBL1823269,CC(C(=O)N\N=C\1/C(=O)Nc2c(C)ccc(C)c12)c3ccc(O)cc3,7.8
CHEMBL3678508,CC1=C([N+]#[C-])C(c2ccc3[nH]nc(C)c3c2)c4c(C)noc4N1,7.09
CHEMBL3704024,C[C@H]1CN(CCN1c2cnc3ccc(Sc4nnc5c(F)cc(cn45)c6cnn(C)c6)cc3c2)C(=O)OC(C)(C)C,6.4
CHEMBL3703981,C[C@H]1CNCCN1c2cnc3ccc(Sc4nnc5c(F)cc(cn45)c6cnn(C)c6)cc3c2,7.75
CHEMBL3703987,Cn1cc(cn1)c2cc(F)c3nnc(Sc4ccc5ncc(NC6CCOC6)cc5c4)n3c2,8.7
CHEMBL3703994,CC1COCCN1c2cnc3ccc(Sc4nnc5ccc(cn45)c6cnn(C)c6)cc3c2,8.52
CHEMBL3704008,C\C(=N/O)\c1ccc2nnc(Sc3ccc4ncc(cc4c3)N5CCOCC5)n2c1,8.3
