mol_id,smiles,pIC50
CHEMBL2408823,COc1cc(ccc1Nc2ncc(Cl)c(Oc3ccc(CCCOc4no[n+]([O-])c4S(=O)(=O)c5ccccc5)cc3)n2)N6CCN(C)CC6,5.64
CHEMBL39320,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,9.43
CHEMBL39320,Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.89
CHEMBL2047253,Nc1nc2Cc3ccccc3c2c(Nc4ccc(Cl)cc4F)n1,4.93
CHEMBL398154,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4ccccn4)c2cc1NC(=O)\C=C\CN(C)C,7.04
CHEMBL243629,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4ccccc4)c2cc1NC(=O)\C=C\CN(C)C,7.73
CHEMBL243628,CCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4ccc(F)c(F)c4)c2cc1NC(=O)\C=C\CN(C)C,6.78
CHEMBL73301,COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,5.92
CHEMBL37373,CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,7.39
CHEMBL376089,COc1cc2CNc3c(NCc4ccc(F)c(Cl)c4)ncnc3Nc2cc1OC,5.8
CHEMBL215191,COc1cc2CNc3c(NCc4ccccc4)ncnc3Nc2cc1OC,6.05
CHEMBL2425736,Brc1cccc(Nc2ncnc3ccc(NCCCN4CCCCC4)cc23)c1,7.85
CHEMBL2425735,Brc1cccc(Nc2ncnc3ccc(NC(=O)CCCN4CCCCC4)cc23)c1,7.87
CHEMBL334173,COc1cccc(Nc2ncnc3cc(N)ncc23)c1,6.89
CHEMBL515598,N(c1ccc(cc1)c2nc3ccccc3s2)c4ncnc5[nH]cnc45,5.11
CHEMBL474543,Clc1ccc2c(Nc3ccc(cc3)c4nc5ccccc5s4)ccnc2c1,5.28
CHEMBL443906,N(c1cccc(c1)c2nc3ccccc3s2)c4ncnc5[nH]cnc45,5.77
CHEMBL3088222,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccccc2O)\c3ccc(Br)cc3,5.59
CHEMBL3088224,Cc1ccc(cc1)C(=O)N\N=C(\Cn2c(C)ncc2[N+](=O)[O-])/c3ccc(Br)cc3,5.21
CHEMBL3088225,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccccc2)\c3ccc(Br)cc3,5.0
CHEMBL2442320,COc1cc(OC)c2C(=O)N(C=Cc2c1)c3ccc(F)c(Cl)c3,5.26
CHEMBL214868,COc1cc2CNc3c(Nc4cccc(Cl)c4F)ncnc3Oc2cc1OC,6.52
CHEMBL157084,CS(=O)(=O)CCNc1nc(cs1)c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,7.46
CHEMBL344177,Cl\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.7
CHEMBL136178,CC(=O)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.98
CHEMBL135592,C\N=N\Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,5.1
CHEMBL2385976,CCOc1cc(c(cc1NC(=O)c2ccc(CN3CCN(C)CC3)cc2)C(=O)Nc4ccc(OCc5ccccn5)c(Cl)c4)[N+](=O)[O-],6.05
CHEMBL2087356,Brc1cccc(Nc2ncnc3cc4OCCOCOCOCCOc4cc23)c1,8.3
CHEMBL116853,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,4.05
CHEMBL2087356,Brc1cccc(Nc2ncnc3cc4OCCOCOCOCCOc4cc23)c1,7.3
CHEMBL2029425,COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCC(CC5)N(C)C,8.45
CHEMBL113863,CN1C(=O)C(=Cc2cnc(NCCCCCC(=O)O)nc12)c3c(Cl)cccc3Cl,6.0
CHEMBL137082,Brc1cccc(Nc2ncnc3cnc(cc23)N(CCCN4CCOCC4)C(=O)C=C)c1,8.57
CHEMBL355019,COC(=O)CN1CCC(C1)n2cc(c3cccc(O)c3)c4c(N)ncnc24,6.13
CHEMBL2437468,COc1cc(ccc1Nc2ncc3N=CC(=O)N(c4ccc(NC(=O)C=C)cc4)c3n2)N5CCN(C)CC5,6.4
CHEMBL341319,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.59
CHEMBL83838,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c4ccccc14,4.75
CHEMBL127041,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.62
CHEMBL82214,Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c4ccccc14,5.08
CHEMBL309765,CN1C(=S)C(CCC(=O)O)c2ccccc12,5.17
CHEMBL125550,Nc1cc2ncnc(Nc3cccc(I)c3)c2cn1,6.58
CHEMBL123322,Nc1cc2ncnc(Nc3cccc(O)c3)c2cn1,7.16
CHEMBL293889,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4cc(Cl)ccc4n2C)c(C(=O)Nc5ccccc5)c6cc(Cl)ccc16,5.37
CHEMBL160303,CS(=O)(=O)CCNc1nc(cs1)c2ccc3ncnc(Nc4ccc5c(cnn5Cc6ccccc6)c4)c3c2,7.15
CHEMBL309625,NC(=C(C#N)C#N)\C(=C\c1ccc(O)c(c1)[N+](=O)[O-])\C#N,4.22
CHEMBL293986,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4c(Cl)cccc4n2C)c(C(=O)Nc5ccccc5)c6c(Cl)cccc16,4.0
CHEMBL293250,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4cc(O)ccc4n2C)c(C(=O)Nc5ccccc5)c6cc(O)ccc16,4.39
CHEMBL2316159,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)\C2=O)c1,5.32
CHEMBL269620,CS(=O)(=O)CCNc1nc(cs1)c2ccc3ncnc(Nc4ccc(OCc5cccc(c5)C(F)(F)F)cc4)c3c2,6.27
CHEMBL3233788,CSC1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,7.75
CHEMBL168533,Oc1ccc(O)c(CNc2ccc(O)c(c2)C(=O)OCCCc3ccccc3)c1,5.82
CHEMBL168533,Oc1ccc(O)c(CNc2ccc(O)c(c2)C(=O)OCCCc3ccccc3)c1,6.16
CHEMBL116525,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CC,6.04
CHEMBL113996,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN4CCOCC4,4.87
CHEMBL289162,OC(=O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,5.75
CHEMBL171727,CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,5.16
CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.0
CHEMBL205765,CC(=O)Nc1cccc(n1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,7.04
CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,5.0
CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,4.3
CHEMBL190567,COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,5.3
CHEMBL3221560,Cl.CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0
CHEMBL190094,CN(C)C\C=C\C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,8.4
CHEMBL3218346,Brc1cccc(Nc2cc(Nc3cccc(NC(=O)C=C)c3)ncn2)c1,7.31
CHEMBL201865,COC(=O)c1c(OCCN(C)C)c2ccccc2c3oc4C(=O)c5ccccc5C(=O)c4c13,4.51
CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN4CCOCC4,6.4
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.59
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.92
CHEMBL203132,Nc1ccc2Oc3ncnc(Nc4cccc(Br)c4)c3NCc2c1,5.77
CHEMBL202162,CCN(CC)CCOc1c(C(=O)OC)c2c3C(=O)c4ccccc4C(=O)c3oc2c5ccccc15,5.29
CHEMBL3290142,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1C(=O)Nc3cnc(Nc4cccc(NC(=O)C=C)c4)nc3,7.96
CHEMBL3290148,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1C(=O)Nc3cnc(Nc4cccc(NC(=O)CNC(=O)C=C)c4)nc3,8.15
CHEMBL372112,CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC,7.3
CHEMBL371863,CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC,6.7
CHEMBL74645,OC(=O)c1cccc(Nc2ncnc3[nH]c4CCCCc4c23)c1,4.59
CHEMBL179458,COc1cc2ncc(C#N)c(Nc3ccc(c(Cl)c3)n4ccnc4)c2cc1NC(=O)\C=C\CN(C)C,6.11
CHEMBL137635,CN(c1ccccc1)c2ncnc3ccc(N\N=N\Cc4ccccn4)cc23,5.03
CHEMBL424302,Oc1ccc(\C=C(/C#N)\C(=O)NCCCCCCCCCCNC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N)cc1O,5.89
CHEMBL131653,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,5.05
CHEMBL344652,CN(C)\N=N\c1ccc2ncnc(N(C)c3ccccc3)c2c1,4.88
CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c23)c1,6.89
CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c23)c1,6.82
CHEMBL3360602,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCn4ccnc4[N+](=O)[O-],9.11
CHEMBL3360610,COc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1OCCCCCCn4ccnc4[N+](=O)[O-],9.24
CHEMBL3360613,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCCn5ccnc5[N+](=O)[O-],7.92
CHEMBL3360617,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn4ccnc4[N+](=O)[O-],9.31
CHEMBL1203936,Cl.COc1cc2ncnc(Nc3cc(F)cc(c3)C(F)(F)F)c2cc1OC,7.72
CHEMBL128468,OC(=O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.55
CHEMBL419409,COc1ccc(cc1C(=O)c2ccc(Nc3ccc(F)cc3F)cc2)C#CC(C)(C)N,5.36
CHEMBL301549,COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,6.58
CHEMBL399735,COc1cc2ncnc(Nc3cccc(c3)C#Cc4ccccc4)c2cc1OC,6.04
CHEMBL251498,Fc1ccc(Nc2ncnc3ccc(cc23)C#CCN4CCOCC4)cc1Cl,7.3
CHEMBL225720,CN(C)CCN\N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.43
CHEMBL2283255,Clc1ccc(NC(=O)\C=C\c2ccccc2)c(Cl)c1,4.79
CHEMBL1204168,Cl.COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,6.68
CHEMBL162981,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)cc23)c1,8.77
CHEMBL425402,Fc1ccc(Nc2ncnc3Oc4ccccc4CNc23)cc1Cl,5.96
CHEMBL247914,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6ccccn6)c4)c23)CC1,7.33
CHEMBL391181,COc1cn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c2c1CN6CCC(N)CC6,7.4
CHEMBL247104,OCCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.32
CHEMBL393848,N[C@@H]1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,7.22
CHEMBL3221258,Cl.CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0
CHEMBL3297894,Cc1oc2nc(C)nc(Nc3ccc(F)c(Cl)c3)c2c1,7.52
CHEMBL246356,CNc1ncnc(n1)c2cccnc2Oc3cc(NC(=O)c4cccc(OC(F)(F)C(F)F)c4)ccc3C,4.6
CHEMBL144760,Oc1ccc(\C=C(/C#N)\C(=O)NCCCCCCNC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N)cc1O,4.96
CHEMBL1683967,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1\C=C(/F)\C(=O)NCCN4CCCC4,8.52
CHEMBL312753,OCc1ccc(cc1)c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2,9.0
CHEMBL7775,CN(c1ccccc1)c2cc3C(=O)NC(=O)c3cc2Nc4ccccc4,5.06
CHEMBL104153,COc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1,6.66
CHEMBL337026,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n3c4ccccc4c5c6C(=O)NC(=O)c6c7c8ccccc8n2c7c35,6.7
CHEMBL135142,FC(F)(F)\C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.76
CHEMBL136058,Brc1cccc(Nc2ncnc3cnc(NC(=O)\C=C\C(=O)NCCCN4CCOCC4)cc23)c1,9.09
CHEMBL3221259,Cl.CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,5.19
CHEMBL53777,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,7.66
CHEMBL325589,CN1C(=O)C(=Cc2cnc(Nc3cccnc3)nc12)c4c(Cl)cccc4Cl,6.29
CHEMBL247127,C(OCc1ccn2ncnc(Nc3ccc4c(cnn4Cc5cccnc5)c3)c12)[C@@H]6CNCCO6,6.09
CHEMBL338944,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9cccc(Cl)c9,5.34
CHEMBL202970,COc1cc2CNc3c(Nc4ccc(F)c(Cl)c4)ncnc3Oc2cc1OC,5.92
CHEMBL118205,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2oc3ccccc3n2)c1O,5.22
CHEMBL332879,Nc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cn1,5.0
CHEMBL516487,COC(=O)c1c(N)ncnc1Nc2ccc(OCc3ccccc3)c(Cl)c2,7.27
CHEMBL138940,Fc1ccc(Nc2ncnc3cnc(NC(=O)\C=C\C(=O)NCCCN4CCOCC4)cc23)cc1Cl,9.21
CHEMBL399438,N#Cc1cnc2cc(ccc2c1N[C@@H]3C[C@H]3c4ccccc4)c5ccc(CN6CCOCC6)cc5,6.63
CHEMBL245800,NCc1ccc(cc1)c2ccc3ncc(C#N)c(N[C@@H]4C[C@H]4c5ccccc5)c3c2,5.68
CHEMBL93032,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,9.76
CHEMBL52197,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.45
CHEMBL441083,Cc1cccc(Nc2ncnc3ccccc23)c1,6.04
CHEMBL3263961,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(c4)c5cnn(C)c5)cc3F)ccnc2cc1OCCCN6CCOCC6,5.86
CHEMBL36967,Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,8.32
CHEMBL3221554,Cl.CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,6.05
CHEMBL96489,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,6.79
CHEMBL53062,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.58
CHEMBL53121,Fc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.9
CHEMBL270924,Nc1c(F)cccc1Nc2ncnc3ccncc23,6.07
CHEMBL398963,Fc1ccc(Nc2ncnc3ccc(cc23)C#Cc4cccs4)cc1Cl,5.79
CHEMBL249511,Fc1ccc(Nc2ncnc3ccc(cc23)C#Cc4ccccc4)cc1Cl,6.48
CHEMBL270921,CC(=O)Nc1c(Br)cccc1Nc2ncnc3ccncc23,7.53
CHEMBL53796,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.01
CHEMBL434827,CCN(CC)CCCNC(=O)\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.14
CHEMBL96065,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,9.05
CHEMBL94191,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,7.53
CHEMBL328106,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,10.14
CHEMBL343352,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.7
CHEMBL249928,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,7.46
CHEMBL1204261,Cl.CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC,7.0
CHEMBL1203938,Cl.COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC,6.31
CHEMBL1744347,Cl.COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCN(C)CC4,7.12
CHEMBL540701,C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,7.1
CHEMBL80745,COc1cc(\C=C(/C#N)\C(=C(C#N)C#N)N)cc(O)c1O,5.92
CHEMBL203599,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,9.3
CHEMBL203661,Fc1ccc(Nc2ncnc3cnc(NC(=O)C#CCCN4CCOCC4)cc23)cc1Cl,8.89
CHEMBL202425,CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.82
CHEMBL172449,ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,6.4
CHEMBL169356,Cc1cc(C)cc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)c1,5.8
CHEMBL422899,CC(C)(C)ONC(=O)Cc1cc(ccc1O)\N=C\c2cc(O)ccc2O,4.51
CHEMBL291496,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,7.75
CHEMBL316764,OC(=O)c1cc(ccc1O)\N=C\c2cc(O)ccc2O,5.3
CHEMBL353028,CC(C)(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,6.16
CHEMBL246284,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc23)c1,7.21
CHEMBL247711,COc1cn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c2c1CN6CCCNCC6,6.72
CHEMBL403785,C[C@@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,5.59
CHEMBL407534,OCc1ccc(CO)c(\C=C\C(=O)O)c1,6.11
CHEMBL554053,Cl.CCN(c1ccccc1)c2ncnc3cc(OC)c(OC)cc23,5.26
CHEMBL354128,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)c3ccccc3,5.57
CHEMBL168915,Oc1ccc(O)c(CNc2ccc(O)c(c2)C(=O)Oc3cccc4ccccc34)c1,5.36
CHEMBL335718,CCCCC(O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,5.89
CHEMBL56936,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN(C)C,8.7
CHEMBL54475,Brc1cccc(Nc2ncnc3ncccc23)c1,6.16
CHEMBL1203934,Cl.COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC,7.29
CHEMBL165630,OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.15
CHEMBL245212,Fc1ccc(Nc2c(cnc3c(F)cc(NCc4c[nH]cn4)cc23)C#N)cc1Cl,6.3
CHEMBL440453,COc1cc(O)c2c(O)c(cnc2c1)c3cccc(Cl)c3,5.22
CHEMBL7827,Oc1cc(O)c2C(=O)C(=COc2c1)c3cccc(Cl)c3,4.92
CHEMBL131193,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)Cc9ccccc9,6.04
CHEMBL31276,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)c(cnc2cn1)C#N,8.72
CHEMBL545776,Cl.COc1cc2ncnc(N3CCc4ccccc34)c2cc1OC,5.52
CHEMBL163369,OCCN(CCO)CCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.64
CHEMBL165731,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,7.7
CHEMBL171085,OC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,4.42
CHEMBL354128,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)c3ccccc3,6.4
CHEMBL539807,Cl.COc1cc2ncnc(N(C)c3cccc(c3)C(F)(F)F)c2cc1OC,4.52
CHEMBL127223,CCOc1cc2ncnc(Nc3cccc(c3)c4cscn4)c2cc1OCC,7.75
CHEMBL435662,CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,6.0
CHEMBL31876,CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5.99
CHEMBL120564,COc1cc(C=C(C#N)C#N)cc(C)c1O,4.06
CHEMBL572028,CN(\N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCOC(=O)C,6.2
CHEMBL570709,CN(\N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)Oc4ccc(cc4)[N+](=O)[O-],6.11
CHEMBL3088223,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccc(Cl)cc2)\c3ccc(Br)cc3,4.91
CHEMBL163168,OC(=O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.57
CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c23)c1,8.52
CHEMBL123523,CN(C)c1ccccc1Nc2ncnc3cc(N)ncc23,4.16
CHEMBL3088218,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccncc2)\c3ccc(Br)cc3,5.09
CHEMBL3088219,Cc1ncc([N+](=O)[O-])n1C\C(=N\NC(=O)c2ccc(N)cc2)\c3ccc(Br)cc3,6.37
CHEMBL2047015,ONC(=O)CCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2ccccc2,5.63
CHEMBL2047016,ONC(=O)CCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2cccc(F)c2,5.85
CHEMBL3736508,COC1CCN(CC1)c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2,6.05
CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,7.0
CHEMBL3678960,CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4cccc(NC(=O)C=C)c4)nc13,8.7
CHEMBL101581,COc1cc2nccc(Oc3cccc(Br)c3)c2cc1OC,5.6
CHEMBL308582,Cc1[nH]c2ncnc(Nc3cccc(F)c3)c2c1C,6.26
CHEMBL249927,OCC(=O)N1CCC[C@@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,7.01
CHEMBL129930,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,5.02
CHEMBL204335,COc1ccc2Oc3ncnc(NCc4ccccc4)c3NCc2c1,5.7
CHEMBL425402,Fc1ccc(Nc2ncnc3Oc4ccccc4CNc23)cc1Cl,5.57
CHEMBL204164,Fc1ccc(Nc2ncnc3Oc4ccc(NC(=O)C=C)cc4CNc23)cc1Cl,5.05
CHEMBL206197,Nc1ccc2Oc3ncnc(Nc4ccc(F)c(Cl)c4)c3NCc2c1,5.04
CHEMBL381541,Brc1cccc(Nc2ncnc3Oc4ccc(NC(=O)C=C)cc4CNc23)c1,5.24
CHEMBL54067,CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,7.46
CHEMBL50470,CCN(CC)CCCNc1ncc2C=C(C(=O)N(C)c2n1)c3c(Cl)cccc3Cl,5.85
CHEMBL104244,CN1CCN(CCCCNc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)CC1,6.68
CHEMBL334801,CN(C)CCCNC(=O)\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.24
CHEMBL95320,COCCOc1cc2ncc(C#N)c(Nc3cccc(c3)C#C)c2cc1OCCOC,6.07
CHEMBL196438,CCc1c(cn2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c12)C(=O)O,7.7
CHEMBL372293,CCc1c(cn2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c12)C(=O)N(C)C,6.7
CHEMBL543904,Cl.COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,6.3
CHEMBL1161236,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,4.27
CHEMBL336174,NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc4ccccc4)[nH]c5ccccc15)C(=O)NCc6ccccc6,5.13
CHEMBL115895,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2ccccc2NC(=O)C)c1O,4.66
CHEMBL1821880,COc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccccc4)c5ccc(Br)cc5,4.99
CHEMBL1821884,Clc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccc(Cl)cc4)c5ccc(Br)cc5,4.75
CHEMBL1821885,Clc1ccc(cc1)c2csc(n2)N3N=C(CC3c4ccc(Br)cc4)c5ccc(Br)cc5,4.59
CHEMBL281990,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCN(C)CC4,6.4
CHEMBL1821890,COc1ccc(cc1)C2=NN(C(C2)c3ccc(F)cc3)c4nc(cs4)c5ccccc5,5.24
CHEMBL504135,Nc1ncnc2c1ncn2CC(=O)c3ccccn3,4.05
CHEMBL14874,CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(=O)(=O)C,6.08
CHEMBL355191,COc1cccc(c1)c2cn(C3CCC3)c4ncnc(N)c24,6.35
CHEMBL248674,COc1cc2ncnc(Nc3cccc(c3)C#CCCO)c2cc1OC,6.4
CHEMBL121260,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,7.08
CHEMBL428534,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC4CCNCC4,6.35
